buy_times user_id buys
25 6509412 2062850,2062850,1808120,873190,465620,961092,2201568,922734,2132991,2083708,1250165,2308826,2132991,2523016,1351795,2500025,698719,836161,1266340,1942656,1964052,797117,797117,1223786,313230
25 6891793 935218,3130992,3055428,935602,154768,44281,740589,1728779,3013348,2621316,2706302,210213,112404,1377,811888,206071,443299,898896,924701,2332208,2332208,1099406,989716,750704,2133203
25 693642 3120912,2142129,2229947,1651200,1651200,2035483,702262,403386,793629,601842,1813550,494416,1839647,2611725,228047,861629,1457369,2983808,23759,286741,2080959,3194354,3194354,2023641,2986495
25 12250966 1465584,813444,2226876,1133966,3138958,2972717,1152986,3247205,3025384,1108781,1862291,184264,148106,2475218,1011460,2162108,3249105,2111914,2111914,2191803,708277,2874920,2135787,718213,2612137
25 4148160 3032205,286085,286085,2166159,1027460,900783,250537,609939,40339,594426,2994235,2779401,1365390,2594791,2228832,3127909,434896,2179863,3126648,1212569,2696005,2274205,1277563,461471,1970010
25 8377892 2224215,3014372,231714,2756619,851028,3223022,3734,1241931,3210789,736668,3043396,1307131,1919872,793629,3077059,3052651,1339184,793629,2746371,296116,2986495,2956682,108234,2860611,2253947
25 8219981 236990,2602986,3224777,1194336,3042353,1641025,887436,22938,1568223,2732851,2561386,1613841,3222161,225393,1789091,1670067,3081972,2999447,350779,812372,699013,699013,1255474,2836040,2437428
25 11875878 2853231,1286135,797117,1796517,820102,1788233,820102,2656669,913284,1021941,1045520,183024,2698470,2333158,2304425,558936,558936,2741339,2284323,1684879,2797556,766238,2658128,2915432,1839635
25 6684801 2291584,1228045,576893,1467301,2273465,3128328,1065197,2349691,397350,944268,1310112,3055571,240346,2879143,354694,635643,782375,633809,1159680,1028278,688099,1494548,1517433,2935418,93074
25 3382994 1151323,795510,1030723,1030723,3028994,148287,2961084,1480752,780854,2463226,1727462,1451561,518581,1453700,2257260,1280729,2774269,1701214,2969411,1248826,1117275,518581,1701214,1266700,2877656
25 8427525 51779,611033,1662490,431003,975845,2718484,1331913,2999447,2450713,1457218,2893181,2405458,596542,3006451,1361878,2202872,2038385,2648628,2896231,904352,410588,2628659,1783228,577498,2492071
25 12773511 322941,431264,3176698,3253528,483627,459913,550357,3000936,2434329,1110454,1110454,2151365,420594,1750241,2358541,841100,729290,2531162,1806565,849506,2942514,2942514,486798,393305,3084861
25 5364914 2103189,2970514,1547458,3135783,480485,3052744,2830716,1372096,1141463,1767046,2491564,751672,718213,1203779,3149338,2384439,836587,1324944,3053147,2711587,549591,914185,2331257,738377,1463884
25 10786012 1951477,2064325,2099407,2618559,170310,2970225,3008325,2173339,2173339,2173339,1870472,156889,1870472,2518753,53941,1091557,462859,2173339,473287,1976466,3112097,1987029,691688,1825168,2470561
25 10430383 1632642,1715723,1715723,1632642,2913986,696564,595356,108757,750919,108757,1384245,696564,750919,588011,3198351,1928158,1578788,1578788,1908256,1204359,2775772,2212232,33543,449690,1632642
25 9703346 1181228,2816463,2245057,2773032,610400,2758820,2239710,1392218,637325,2076102,1129679,1129679,2869810,1304789,2593679,1076822,1027669,848410,837237,1110838,845055,833674,1919700,2530463,2305840
25 8637515 690197,2501998,1776186,2170721,940576,2791443,238499,1835142,480112,3208933,324464,2093868,2093868,786693,79099,2129145,2129145,324464,2528425,1003677,2129145,1061239,1631971,2991452,3036484
25 11069819 3205908,1510985,3152863,389630,3152863,2141494,2141494,3152863,635643,1602782,1668333,3148210,1444014,1217231,1921367,622036,3025879,379295,2845054,1196284,2999518,452729,3124921,707454,926988
25 649603 518385,61642,594128,656948,1558208,2838550,385705,2165549,2182867,1408513,3020975,1413699,2372942,466,2726611,2813611,2868834,2072832,1709723,689192,3151554,2439558,744653,282153,828409
25 59375 829339,3254656,3254656,3254656,3254656,367208,2123001,367208,367208,1646162,1646162,759695,993803,2338281,1984588,457601,1691512,662942,1691512,457601,1691512,1070067,2094917,2632554,2245363
25 4100043 284672,2989534,2989534,1852486,1986732,868617,5262,5262,2087026,3249168,3115095,1872918,3234864,1872918,1325938,2191549,238349,2796089,1553932,1396490,1262602,2798174,1379254,288285,1147363
25 10507141 2517937,782028,3014372,3014372,1967292,53941,736895,1090481,3201572,782028,3142293,1865024,3114922,1735576,432865,511348,2784192,792795,1613846,2397702,2820791,2802967,2274339,742095,2021332
25 5690251 2948068,1473720,1473720,2324707,963432,3034455,1190139,2221521,2221521,347048,1270896,1767135,680173,1689192,1767135,1270896,1689192,1208053,1828395,555384,555384,1208053,1828395,720451,2782937
25 12608939 1326888,1730578,1567169,1261586,3029477,1235080,774197,1891069,1042185,1891069,1338420,2977120,2977120,2478892,568354,682138,1172154,657557,657557,1571997,1784785,415396,415396,712665,1718945
25 3159690 2456772,712788,2716118,2716118,539979,539979,1353871,2987435,1885022,1885022,164297,2968425,2982890,1339658,515755,1339658,2935960,2935960,2935960,2935960,1339658,1339658,1255308,2348262,2307746
25 5488438 3074401,1359685,1359685,3074401,141341,738494,498040,1851799,3014197,2987117,3014197,2430037,1851799,890790,890790,890790,890790,498040,890790,525354,2097404,442003,41384,1977092,810623
25 4339751 1853670,236023,1374498,279520,966722,2730180,266003,483154,483154,1561068,450973,450973,450973,1198939,1192965,1619267,1752258,1752258,1960617,1960617,1493015,55907,1752258,1752258,482776
25 8933982 1284173,2805564,819541,2798729,3241996,2798729,3241996,2240373,1177324,2235843,2381229,2145142,2805655,3101979,548628,2343960,2663503,176696,1671273,3143859,882017,1499119,2699013,749468,2090172
25 5502627 880296,880296,197019,9773,2812198,1335884,1335884,840236,483154,1255687,1462212,567814,889706,889706,979082,475709,3088974,1832184,1832184,29465,29465,3100406,371906,357158,371906
25 4825204 529849,2583086,2907962,2907962,1052507,682101,2438148,2194195,992906,1198290,833175,1952520,687471,1951261,2906128,2906128,1951261,2025692,1126184,2291965,1390812,2016913,637262,334723,1022191
25 6663949 386821,2130711,2946010,1576037,1475452,160910,1738319,2366113,2946010,2845589,1147771,1198864,2663252,2970942,3220088,818604,1779233,58800,1520317,1520317,2943991,62052,440317,1076261,1198864
25 5873490 2920336,2920336,2920336,2515807,3151458,3099820,3099820,3099820,3099820,2770632,3162230,3162230,3162230,3069955,3243013,2770632,2151780,2787220,268919,1703720,3098889,1571997,2703233,1571997,1017075
25 5890242 3216238,63663,63663,3013530,833444,1075777,63663,63663,1379043,1168298,1168298,1168298,1168298,1168298,1168298,924300,924300,924300,2938732,612516,612516,612516,612516,382174,1117925
25 5071155 3088383,3088383,2835182,2674074,326427,326427,2881445,2881445,2733869,333847,333847,1181910,2248144,1026240,1026240,2750094,2929205,2241680,3218375,2101202,3131558,3131558,2841464,1151848,1151848
25 2315234 1715343,1885556,1934144,820102,960802,1609932,3077934,2542524,1352599,2247055,2992539,565431,2484462,632138,3190885,3213850,3083179,1521333,1532725,1027063,2696031,3190885,220412,3000790,3015794
25 9532897 1369917,2835032,754645,621662,370867,2972717,3232135,2237344,1549663,1927429,1798123,3059537,1735550,2175256,720451,1779347,2017958,2175256,3182673,1018405,1212260,500650,127637,1578745,2175256
25 8621096 2093095,3166358,994903,994903,3214219,771942,1697769,1607820,915460,3103525,1776620,32719,3237824,1797609,3237824,124362,2505986,874742,257180,257180,257180,2362292,2129654,1139649,1788219
25 12184803 2332454,2806969,3013270,2532392,1887059,3111122,1441483,1571265,2803251,730938,2417642,368076,1885095,818278,355873,1486396,1139565,1325056,649074,3096845,660591,1142805,1830295,2624551,1166179
25 3849348 449668,449668,1236434,2989512,2798085,2989512,2989512,1179827,2989512,1720241,1571751,1571751,1672718,2856169,2856169,1767815,1767815,2770366,2357000,2379188,284168,1711776,1711776,375424,2838229
25 10680215 805437,2389910,1654869,2302744,293971,1651547,1702573,59317,2334777,364349,3193791,2973512,3254595,513396,469472,2368200,2346007,161799,2645112,1655396,1096178,466117,615721,3126067,3008081
25 2231612 1647168,1899858,601912,2298661,424616,897248,1590772,1778492,2660384,3167360,1778492,1778492,2179239,2385006,34915,2966079,1211318,1294396,166860,1973458,3141180,1233149,2375035,1233149,509102
25 3338783 2649106,1297072,1297072,2649106,2649106,1297072,2872993,2909240,2872993,2872993,2909240,2548436,2548436,3236519,2970393,3095603,2548436,578497,578497,1589120,1589120,2278539,959754,3127945,3127945
25 8895769 2592524,3081500,2791443,1146016,1495382,1844117,1326900,982674,1996973,3201572,1855209,1743990,1066238,1440408,1373621,790212,1379137,2426205,1608325,1446190,622431,2074894,1334027,1255273,1529400
25 3567131 2223447,2966079,1704659,1961704,1387334,736668,736668,1513402,2871759,122245,122245,1138768,1939934,1406720,1965383,3233902,1878327,1878327,1835977,1911858,2546631,56714,785400,1681062,2073855
25 9915016 2255080,79202,2005524,2255080,996502,568697,568697,568697,568697,568697,3213417,2524759,3124608,3124608,3124608,2114421,1628222,26273,2496493,585572,2004328,15525,3121317,2004328,2004328
25 7356411 2304425,770542,1155335,311786,1670453,1670453,2550517,1945551,1945551,1945551,2414750,1996995,2414750,2354046,2354046,1996995,2656177,2656177,2656177,2816218,2707937,1830151,2042680,2289602,519514
25 2896529 2994586,2304425,1303564,2304425,1222575,1222575,2171365,328712,2159458,58041,2954205,1904125,1904125,17310,1541256,2771515,3185359,2055492,214270,13240,1691717,927224,574829,1229212,1763837
25 6361462 524662,1092424,2128899,3192901,2260386,923262,1317912,1180917,910017,3014488,3014488,2702430,2303642,1574911,2497615,492483,3157986,1572155,2266576,3028362,1528424,1299075,2215189,120101,1545063
25 10121345 424994,3126746,612685,554112,198591,683995,683995,2507049,287935,287935,352976,365524,901067,901067,901067,1654505,1844684,1844684,1430781,1430781,821140,821140,764047,764047,3065872
25 8950717 274473,274473,1469027,1510819,1730578,1306170,1306170,1277892,951854,3096630,2727891,1024249,849506,1724898,1640464,654664,1791768,742017,742017,2400177,230807,441054,441054,377540,1586696
25 1124840 2790264,1610592,386932,2556928,2617079,693943,922727,2328503,1637050,2758820,1320463,3148717,1621551,827903,2636187,3212107,1980085,2617621,2330196,2266883,2327736,3112258,2990344,2990344,1027250
25 9890083 1084759,1746964,2625007,2664656,924496,1503911,2900476,2421122,2880555,3173053,1006989,3173053,1654881,2798174,2948162,518740,3251371,171427,1410657,40400,3152863,2039197,2370880,1652975,1769389
25 926207 2314619,1337805,722906,1538013,954621,2432452,1076452,1483080,617404,547903,2794967,1380132,1531023,3090759,1794001,791396,389069,2524007,2112786,1124434,2620416,1213085,822939,76961,1069639
25 3431359 1309771,1309771,1033233,1169138,2022792,384443,2643190,3266694,743967,1553284,1425859,2003386,1965831,247046,1464396,2185903,366739,2154965,17105,1553249,2533673,2823696,501322,3088499,698464
24 7610979 1071814,1071814,96819,502833,1299709,1299709,2787557,2874131,2797002,1693512,2446028,592601,2416081,1371133,793544,354600,2040768,1885997,1325329,1325329,1141994,2673531,2672441,63390
24 2735309 1388957,1896383,3260585,511348,2436068,151475,2426095,3250665,3250665,473175,1952742,1309231,3268794,3102875,1618262,2776815,1618262,2922899,1136617,2593603,3189564,2915029,2800218,717476
24 10128161 3081855,2641309,2443560,2443560,2691092,2281292,121132,864327,2056853,2202670,1167361,3074013,911424,2650848,422709,1516897,1145662,281703,281703,29229,1807503,2768343,1943902,1943902
24 4240558 267922,1511978,336101,688990,624477,127991,2456937,1902356,238774,3086650,1091273,646677,3190133,2057866,2376102,1762953,2723406,439975,1778606,969631,3110377,890426,920900,1241519
24 12214290 3063560,530952,530952,1755179,3160209,195140,195140,2451609,195140,195140,3100640,2309014,637325,2651613,178656,1064307,1299510,2692456,1976445,260606,2493658,332475,910689,1787420
24 7468661 2308792,3053878,596058,2841553,1515985,1878968,632209,3016714,2165882,2974142,2842289,108757,2862844,2842289,2862844,97548,2108581,2068716,3157997,2812855,2157648,2607422,1580997,2007031
24 546505 1119918,2242786,2143876,2143876,198244,2887380,1867299,1949756,2717292,223378,478426,1134955,1903617,1903617,2363991,1613444,2472568,3129304,2363991,2623923,434567,2602850,1830222,1565834
24 2583468 61949,2923353,2350857,1424175,791400,760401,280845,2461333,2190118,2989671,1868365,1342405,1048021,132361,2916128,2863574,2643272,1001840,953867,1554745,2998179,1048021,2190118,2350857
24 7924891 872635,2734570,1075681,1075681,559788,2405591,2727318,1627668,1532844,2740082,2831889,1916818,1916818,2831889,1880831,1471583,404519,2422234,998620,2044250,2811437,1028043,891767,320611
24 7651085 1933643,2309594,2309594,72745,2338986,374726,2702514,1445131,1368230,1368230,1517541,242987,2581668,2237419,2482093,3188576,2451598,617342,1830295,3181961,2529539,1964052,1551395,2889306
24 6187974 1315147,2371412,842622,125448,1705825,2405846,2405846,3227555,2733394,805773,805773,2086763,1546708,2097062,2201940,1985526,2477104,3245370,2477104,348135,3245370,816070,113913,816070
24 9119892 34910,3212372,714840,2012799,2556464,2651613,1400620,1268064,1198373,1518687,2120276,1716572,2466201,376980,2122848,1829937,1707223,2894723,2022103,3051654,629793,3051654,3187009,3015794
24 4873533 1579402,1110306,1110306,2632212,1115605,1736292,1760035,590474,1128657,3042323,2284530,547083,1317748,1235608,1778125,1666752,2728723,457622,574172,822097,2560346,3103817,3122614,434082
24 427104 3065258,2077554,1808576,748035,3190293,1658737,959641,1214200,1616286,485452,1226216,1685081,945245,1553249,1123053,1889374,2214041,1055294,2426573,2426573,1652149,1758743,1758743,2256597
24 6757496 2173167,1912366,2740034,1201144,1788708,2489638,2569465,719977,1212254,2280892,296050,2216689,500620,3189665,2861986,2122347,2122347,1552914,2456940,1027250,267723,267723,1263496,402802
24 10920284 2796971,1502629,526502,1895094,2235843,2472330,2786371,1611586,134721,410867,2136186,636710,3206928,747835,1424545,1035136,81694,1869522,1825540,365648,1637840,3249595,743299,3033269
24 1334809 1959146,897248,3062649,24208,3181936,1171665,1201991,605216,2369304,2473719,1276234,995560,110792,2380415,1999202,1694119,1674375,2346007,161799,1655396,1096178,486418,466117,327086
24 8076762 1192147,1192147,2141057,2141057,305222,2689570,2167144,789929,789929,285685,285685,939061,3061593,3061593,901141,372163,372163,372163,888672,469627,294862,294862,1700371,1747019
24 6863371 925808,1463626,1222181,513782,714861,836799,3239995,208411,2717373,3049398,294301,1506370,1838413,511348,1844684,3219734,1612356,1414764,2368872,2204393,149673,2708596,3252538,1256762
24 11043468 2679084,1548225,2346463,2933219,423528,2453621,2617689,2970434,696271,1057909,1645728,1807481,141278,2428225,1905755,46017,46017,999617,195993,2836842,1905755,828609,597587,358890
24 6812170 2170033,3213269,137120,2428758,2784138,3159599,280385,26928,3734,1154880,3734,330159,1101985,1101985,1120302,1504177,294127,2913986,1280889,2298492,377915,2486248,2731338,148298
24 3828051 403873,1400329,1699365,745636,3080987,3080987,2101019,2816218,2071186,2217587,2443560,2390016,2625568,1264250,2959418,3104974,2334459,3227502,2030652,2030652,3089968,763459,2400763,753173
24 11687030 266650,496178,1530196,1988004,1988004,1089560,3121030,2276561,270921,3163705,2347788,2990434,42217,563934,2863664,2927380,3099393,1442391,714317,1039366,2069524,3217855,1426938,1426938
24 473943 933296,1444989,2224955,1444989,1444989,253229,267922,2376413,2179455,944254,3162965,3235002,3235002,3235002,2770947,843226,1763646,1655466,3224908,3014299,843226,2511348,1802442,2115660
24 5872165 3238143,239457,3069100,239457,111479,487376,2696408,1779288,1650751,2813026,1582505,788885,1315854,1379137,49300,1811799,2625007,1050315,1369491,605531,2454009,3086767,3188243,2362695
24 1852231 3114174,3210944,2417704,996988,789826,946492,2066839,2679686,391029,224506,1632543,2684466,1683072,2292484,2292484,2887038,53697,652849,3163946,448762,1274625,2509535,2509535,59008
